# wavelength 	 flux_density
9.454059999999999491e+02 7.563080000000000000e+15
9.456770000000000209e+02 7.465180000000000000e+15
9.459479999999999791e+02 7.587800000000000000e+15
9.462199999999999136e+02 7.702320000000000000e+15
9.464909999999999854e+02 7.584850000000001000e+15
9.467630000000000337e+02 7.610150000000000000e+15
9.470339999999999918e+02 7.706870000000000000e+15
9.473049999999999500e+02 7.683870000000001000e+15
9.475769999999999982e+02 7.723600000000000000e+15
9.478480000000000700e+02 7.692810000000001000e+15
9.481190000000000282e+02 7.642730000000000000e+15
9.483909999999999627e+02 7.658970000000000000e+15
9.486620000000000346e+02 7.707170000000000000e+15
9.489329999999999927e+02 7.658980000000001000e+15
9.492049999999999272e+02 7.774130000000000000e+15
9.494759999999999991e+02 7.825920000000000000e+15
9.497469999999999573e+02 7.686600000000001000e+15
9.500189999999998918e+02 7.772130000000001000e+15
9.502899999999999636e+02 7.801020000000000000e+15
9.505610000000000355e+02 7.715020000000000000e+15
9.508319999999999936e+02 7.743490000000000000e+15
9.511039999999999281e+02 7.738580000000000000e+15
9.513750000000000000e+02 7.658000000000000000e+15
9.516459999999999582e+02 7.719080000000001000e+15
9.519170000000000300e+02 7.763200000000000000e+15
9.521889999999999645e+02 7.687610000000000000e+15
9.524599999999999227e+02 7.823770000000000000e+15
9.527309999999999945e+02 7.818390000000000000e+15
9.530020000000000664e+02 7.537380000000001000e+15
9.532730000000000246e+02 7.559480000000000000e+15
9.535449999999999591e+02 7.717020000000001000e+15
9.538160000000000309e+02 7.608300000000000000e+15
9.540869999999999891e+02 7.657560000000001000e+15
9.543580000000000609e+02 7.710250000000001000e+15
9.546289999999999054e+02 7.469920000000000000e+15
9.549009999999999536e+02 7.364350000000000000e+15
9.551720000000000255e+02 7.590230000000000000e+15
9.554430000000000973e+02 7.623300000000001000e+15
9.557139999999999418e+02 7.591110000000000000e+15
9.559850000000000136e+02 7.700900000000001000e+15
9.562559999999999718e+02 7.731990000000001000e+15
9.565270000000000437e+02 7.701450000000000000e+15
9.567980000000000018e+02 7.724430000000000000e+15
9.570699999999999363e+02 7.628820000000000000e+15
9.573410000000000082e+02 7.496460000000000000e+15
9.576119999999999663e+02 7.540750000000001000e+15
9.578830000000000382e+02 7.656500000000000000e+15
9.581539999999999964e+02 7.654600000000000000e+15
9.584249999999999545e+02 7.652320000000000000e+15
9.586960000000000264e+02 7.692170000000001000e+15
9.589669999999999845e+02 7.637140000000000000e+15
9.592380000000000564e+02 7.691320000000000000e+15
9.595089999999999009e+02 7.829920000000000000e+15
9.597799999999999727e+02 7.756410000000001000e+15
9.600509999999999309e+02 7.566340000000000000e+15
9.603220000000000027e+02 7.533410000000001000e+15
9.605930000000000746e+02 7.599630000000001000e+15
9.608640000000000327e+02 7.529120000000000000e+15
9.611349999999999909e+02 7.578260000000000000e+15
9.614059999999999491e+02 7.739500000000000000e+15
9.616770000000000209e+02 7.766450000000001000e+15
9.619479999999999791e+02 7.621990000000001000e+15
9.622190000000000509e+02 7.537270000000001000e+15
9.624900000000000091e+02 7.480340000000000000e+15
9.627609999999999673e+02 7.352240000000000000e+15
9.630320000000000391e+02 7.429510000000001000e+15
9.633029999999999973e+02 7.689960000000001000e+15
9.635740000000000691e+02 7.577420000000000000e+15
9.638449999999999136e+02 7.357830000000000000e+15
9.641159999999999854e+02 7.358070000000000000e+15
9.643869999999999436e+02 7.553060000000000000e+15
9.646580000000000155e+02 7.545700000000001000e+15
9.649290000000000873e+02 7.402070000000000000e+15
9.651999999999999318e+02 7.446430000000000000e+15
9.654710000000000036e+02 7.503950000000001000e+15
9.657419999999999618e+02 7.377770000000001000e+15
9.660119999999999436e+02 7.283480000000000000e+15
9.662830000000000155e+02 7.261810000000001000e+15
9.665539999999999736e+02 7.339330000000000000e+15
9.668250000000000455e+02 7.407340000000000000e+15
9.670960000000000036e+02 7.507900000000001000e+15
9.673669999999999618e+02 7.480390000000001000e+15
9.676380000000000337e+02 7.310220000000001000e+15
9.679089999999999918e+02 7.236350000000000000e+15
9.681789999999999736e+02 7.441100000000000000e+15
9.684500000000000455e+02 7.565240000000000000e+15
9.687210000000000036e+02 7.550210000000000000e+15
9.689919999999999618e+02 7.395700000000000000e+15
9.692630000000000337e+02 7.300300000000001000e+15
9.695330000000000155e+02 7.326970000000001000e+15
9.698039999999999736e+02 7.411280000000001000e+15
9.700750000000000455e+02 7.463790000000001000e+15
9.703460000000000036e+02 7.376070000000001000e+15
9.706169999999999618e+02 7.286860000000000000e+15
9.708869999999999436e+02 7.244120000000001000e+15
9.711580000000000155e+02 7.420340000000000000e+15
9.714289999999999736e+02 7.566190000000000000e+15
9.717000000000000455e+02 7.517550000000001000e+15
9.719700000000000273e+02 7.403930000000000000e+15
9.722409999999999854e+02 7.403510000000000000e+15
9.725120000000000573e+02 7.401130000000000000e+15
9.727829999999999018e+02 7.384190000000000000e+15
9.730529999999999973e+02 7.272390000000000000e+15
9.733239999999999554e+02 7.318880000000000000e+15
9.735950000000000273e+02 7.395130000000000000e+15
9.738659999999999854e+02 7.217210000000001000e+15
9.741359999999999673e+02 7.137600000000000000e+15
9.744070000000000391e+02 7.275040000000001000e+15
9.746779999999999973e+02 7.281390000000000000e+15
9.749480000000000928e+02 7.284440000000000000e+15
9.752189999999999372e+02 7.386390000000001000e+15
9.754900000000000091e+02 7.407630000000000000e+15
9.757599999999999909e+02 7.376740000000001000e+15
9.760309999999999491e+02 7.395580000000000000e+15
9.763020000000000209e+02 7.413700000000001000e+15
9.765720000000000027e+02 7.256430000000000000e+15
9.768429999999999609e+02 7.273960000000000000e+15
9.771140000000000327e+02 7.312570000000000000e+15
9.773840000000000146e+02 7.250760000000000000e+15
9.776550000000000864e+02 7.401490000000000000e+15
9.779250000000000682e+02 7.501520000000000000e+15
9.781959999999999127e+02 7.344980000000001000e+15
9.784669999999999845e+02 7.141520000000001000e+15
9.787369999999999663e+02 7.075280000000001000e+15
9.790080000000000382e+02 7.121660000000001000e+15
9.792780000000000200e+02 7.270360000000001000e+15
9.795489999999999782e+02 7.421450000000000000e+15
9.798189999999999600e+02 7.407170000000000000e+15
9.800900000000000318e+02 7.306530000000000000e+15
9.803609999999999900e+02 7.249950000000001000e+15
9.806310000000000855e+02 7.331300000000001000e+15
9.809020000000000437e+02 7.379300000000000000e+15
9.811720000000000255e+02 7.356660000000000000e+15
9.814429999999999836e+02 7.367700000000000000e+15
9.817129999999999654e+02 7.379720000000001000e+15
9.819839999999999236e+02 7.405140000000000000e+15
9.822539999999999054e+02 7.461540000000001000e+15
9.825249999999999773e+02 7.430090000000000000e+15
9.827949999999999591e+02 7.306440000000000000e+15
9.830660000000000309e+02 7.298280000000001000e+15
9.833360000000000127e+02 7.330350000000000000e+15
9.836069999999999709e+02 7.215560000000001000e+15
9.838769999999999527e+02 7.311210000000001000e+15
9.841480000000000246e+02 7.410310000000000000e+15
9.844180000000000064e+02 7.372630000000000000e+15
9.846890000000000782e+02 7.389750000000001000e+15
9.849590000000000600e+02 7.392900000000000000e+15
9.852300000000000182e+02 7.330820000000000000e+15
9.855000000000000000e+02 7.317280000000001000e+15
9.857709999999999582e+02 7.325420000000000000e+15
9.860409999999999400e+02 7.365810000000000000e+15
9.863110000000000355e+02 7.276480000000000000e+15
9.865819999999999936e+02 7.221220000000001000e+15
9.868519999999999754e+02 7.313520000000000000e+15
9.871229999999999336e+02 7.320220000000000000e+15
9.873929999999999154e+02 7.262920000000001000e+15
9.876639999999999873e+02 7.230840000000000000e+15
9.879339999999999691e+02 7.344860000000000000e+15
9.882039999999999509e+02 7.361510000000001000e+15
9.884750000000000227e+02 7.296610000000001000e+15
9.887450000000000045e+02 7.323720000000000000e+15
9.890149999999999864e+02 7.182130000000001000e+15
9.892859999999999445e+02 7.067170000000000000e+15
9.895560000000000400e+02 7.171480000000000000e+15
9.898269999999999982e+02 7.300690000000000000e+15
9.900969999999999800e+02 7.212720000000000000e+15
9.903669999999999618e+02 7.203830000000001000e+15
9.906380000000000337e+02 7.263210000000000000e+15
9.909080000000000155e+02 7.308640000000001000e+15
9.911779999999999973e+02 7.314200000000000000e+15
9.914490000000000691e+02 7.247810000000001000e+15
9.917190000000000509e+02 7.209540000000000000e+15
9.919890000000000327e+02 7.312350000000001000e+15
9.922599999999999909e+02 7.350350000000000000e+15
9.925299999999999727e+02 7.244910000000001000e+15
9.928000000000000682e+02 7.193330000000000000e+15
9.930700000000000500e+02 7.215690000000000000e+15
9.933410000000000082e+02 7.171640000000001000e+15
9.936109999999999900e+02 7.205130000000000000e+15
9.938809999999999718e+02 7.317520000000000000e+15
9.941509999999999536e+02 7.314020000000001000e+15
9.944220000000000255e+02 7.202320000000000000e+15
9.946920000000000073e+02 7.153090000000000000e+15
9.949619999999999891e+02 7.184280000000000000e+15
9.952319999999999709e+02 7.169760000000001000e+15
9.955030000000000427e+02 7.194190000000000000e+15
9.957730000000000246e+02 7.214600000000000000e+15
9.960430000000000064e+02 7.250530000000001000e+15
9.963129999999999882e+02 7.258810000000000000e+15
9.965840000000000600e+02 7.277200000000001000e+15
9.968540000000000418e+02 7.269020000000000000e+15
9.971240000000000236e+02 7.289750000000001000e+15
9.973940000000000055e+02 7.313590000000001000e+15
9.976639999999999873e+02 7.245140000000000000e+15
9.979350000000000591e+02 7.191900000000000000e+15
9.982050000000000409e+02 7.196020000000001000e+15
9.984750000000000227e+02 7.209500000000000000e+15
9.987450000000000045e+02 7.203130000000000000e+15
9.990149999999999864e+02 7.218410000000001000e+15
9.992860000000000582e+02 7.255150000000000000e+15
9.995560000000000400e+02 7.177580000000001000e+15
9.998260000000000218e+02 7.111640000000000000e+15
1.000096000000000117e+03 7.175540000000000000e+15
1.000366000000000099e+03 7.173440000000000000e+15
1.000636000000000081e+03 7.179020000000001000e+15
1.000906000000000063e+03 7.241000000000000000e+15
1.001176000000000045e+03 7.190830000000000000e+15
1.001447000000000003e+03 7.196460000000000000e+15
1.001716999999999985e+03 7.264190000000001000e+15
1.001986999999999966e+03 7.255820000000000000e+15
1.002256999999999948e+03 7.192190000000000000e+15
1.002526999999999930e+03 7.193970000000000000e+15
1.002796999999999912e+03 7.228340000000001000e+15
1.003066999999999894e+03 7.173710000000000000e+15
1.003336999999999875e+03 7.100740000000000000e+15
1.003608000000000061e+03 7.056540000000001000e+15
1.003878000000000043e+03 7.027380000000001000e+15
1.004148000000000025e+03 7.048120000000001000e+15
1.004418000000000006e+03 7.127640000000000000e+15
1.004687999999999988e+03 7.114980000000000000e+15
1.004957999999999970e+03 6.979840000000000000e+15
1.005228000000000065e+03 6.958810000000001000e+15
1.005498000000000047e+03 7.016170000000001000e+15
1.005768000000000029e+03 7.059810000000000000e+15
1.006038000000000011e+03 6.990270000000000000e+15
1.006307999999999993e+03 7.087950000000000000e+15
1.006577999999999975e+03 7.024120000000001000e+15
1.006847999999999956e+03 6.948590000000000000e+15
1.007117999999999938e+03 7.038280000000000000e+15
1.007387999999999920e+03 7.123370000000000000e+15
1.007657999999999902e+03 7.185650000000000000e+15
1.007927999999999884e+03 7.170800000000000000e+15
1.008197999999999979e+03 7.137440000000001000e+15
1.008467999999999961e+03 7.121210000000001000e+15
1.008737999999999943e+03 7.072040000000000000e+15
1.009007999999999925e+03 7.097390000000001000e+15
1.009277999999999906e+03 7.165910000000000000e+15
1.009547999999999888e+03 7.177270000000000000e+15
1.009818000000000097e+03 7.239280000000000000e+15
1.010088000000000079e+03 7.247410000000000000e+15
1.010358000000000061e+03 7.204160000000000000e+15
1.010628000000000043e+03 7.157110000000001000e+15
1.010898000000000025e+03 7.149840000000001000e+15
1.011168000000000120e+03 7.178670000000000000e+15
1.011438000000000102e+03 7.091100000000000000e+15
1.011708000000000084e+03 7.068680000000001000e+15
1.011976999999999862e+03 7.141140000000000000e+15
1.012246999999999844e+03 7.109130000000000000e+15
1.012516999999999939e+03 7.054790000000000000e+15
1.012787000000000148e+03 7.040330000000001000e+15
1.013057000000000130e+03 7.042950000000001000e+15
1.013327000000000112e+03 7.073630000000001000e+15
1.013597000000000094e+03 7.102270000000000000e+15
1.013867000000000075e+03 7.054090000000000000e+15
1.014137000000000057e+03 7.067140000000000000e+15
1.014407000000000039e+03 7.016290000000000000e+15
1.014675999999999931e+03 6.867060000000001000e+15
1.014945999999999913e+03 6.888750000000000000e+15
1.015215999999999894e+03 6.990610000000001000e+15
1.015486000000000104e+03 6.991360000000001000e+15
1.015756000000000085e+03 6.929230000000000000e+15
1.016026000000000067e+03 6.979070000000001000e+15
1.016296000000000049e+03 7.060070000000000000e+15
1.016564999999999941e+03 7.033660000000000000e+15
1.016834999999999923e+03 7.020120000000000000e+15
1.017104999999999905e+03 6.997530000000000000e+15
1.017374999999999886e+03 6.997450000000001000e+15
1.017644999999999868e+03 6.998590000000000000e+15
1.017913999999999987e+03 7.052300000000001000e+15
1.018183999999999969e+03 7.023990000000000000e+15
1.018453999999999951e+03 7.013090000000000000e+15
1.018723999999999933e+03 7.048270000000001000e+15
1.018993999999999915e+03 7.021270000000001000e+15
1.019263999999999896e+03 7.006790000000000000e+15
1.019533000000000015e+03 6.904690000000001000e+15
1.019802999999999997e+03 6.842650000000000000e+15
1.020072999999999979e+03 6.940370000000001000e+15
1.020342999999999961e+03 6.996660000000000000e+15
1.020612000000000080e+03 6.996090000000000000e+15
1.020882000000000062e+03 6.965450000000000000e+15
1.021152000000000044e+03 6.980050000000000000e+15
1.021422000000000025e+03 6.981460000000000000e+15
1.021690999999999917e+03 6.860150000000000000e+15
1.021960999999999899e+03 6.720560000000000000e+15
1.022230999999999881e+03 6.830520000000001000e+15
1.022501000000000090e+03 6.955020000000000000e+15
1.022769999999999982e+03 6.939550000000000000e+15
1.023039999999999964e+03 6.896420000000000000e+15
1.023309999999999945e+03 6.897420000000001000e+15
1.023579999999999927e+03 6.899230000000000000e+15
1.023849000000000046e+03 6.918620000000000000e+15
1.024118999999999915e+03 6.972050000000000000e+15
1.024388999999999896e+03 6.968810000000000000e+15
1.024658000000000129e+03 6.920870000000000000e+15
1.024928000000000111e+03 6.959610000000000000e+15
1.025198000000000093e+03 6.936410000000000000e+15
1.025468000000000075e+03 6.930760000000000000e+15
1.025736999999999853e+03 6.926960000000000000e+15
1.026006999999999834e+03 6.908580000000000000e+15
1.026277000000000044e+03 6.906200000000000000e+15
1.026546000000000049e+03 6.892600000000001000e+15
1.026816000000000031e+03 6.889810000000001000e+15
1.027086000000000013e+03 6.902550000000001000e+15
1.027355000000000018e+03 6.917800000000000000e+15
1.027625000000000000e+03 6.891740000000001000e+15
1.027894000000000005e+03 6.909930000000000000e+15
1.028163999999999987e+03 6.942110000000001000e+15
1.028433999999999969e+03 6.927220000000000000e+15
1.028702999999999975e+03 6.921070000000001000e+15
1.028972999999999956e+03 6.863780000000001000e+15
1.029242999999999938e+03 6.785340000000000000e+15
1.029511999999999944e+03 6.859940000000001000e+15
1.029781999999999925e+03 6.906790000000001000e+15
1.030051000000000158e+03 6.854350000000000000e+15
1.030321000000000140e+03 6.835690000000001000e+15
1.030591000000000122e+03 6.836470000000000000e+15
1.030860000000000127e+03 6.850770000000000000e+15
1.031130000000000109e+03 6.867490000000001000e+15
1.031400000000000091e+03 6.889970000000000000e+15
1.031668999999999869e+03 6.867090000000000000e+15
